# Undirected graph (each unordered pair of nodes is saved once): mygraph.txt
# Nodes: 2240 Edges: 3111
# NodeId	NodeId
85	3229
85	3278
85	3314
85	3358
85	3404
85	3429
85	3544
85	3698
85	3720
85	3746
85	3757
85	3790
85	4732
85	4845
85	4961
85	4972
85	4987
85	4988
85	4989
85	4990
85	4991
85	4992
85	4993
85	4994
86	3024
86	3065
87	3024
87	3047
87	3430
87	3500
87	3761
87	4026
87	4995
87	4996
88	3018
88	3024
88	3028
88	3067
88	3081
88	3096
88	3111
88	3126
88	3160
88	3232
88	3253
88	3283
88	3294
88	3317
88	3344
88	3356
88	3365
88	3367
88	3373
88	3395
88	3403
88	3417
88	3429
88	3432
88	3481
88	3486
88	3559
88	3560
88	3580
88	3585
88	3590
88	3607
88	3634
88	3636
88	3698
88	3760
88	3802
88	3867
88	3911
88	3931
88	4712
88	4718
88	4740
88	4762
88	4767
88	4770
88	4785
88	4793
88	4846
88	4855
88	4997
88	4998
88	4999
88	5000
88	5001
88	5002
88	5003
88	5004
88	5005
88	5006
88	5007
88	5008
88	5009
88	5010
88	5011
88	5012
88	5013
88	5014
88	5015
88	5016
88	5017
88	5018
88	5019
88	5020
88	5021
88	5022
88	5023
88	5024
88	5025
88	5026
88	5027
88	5028
88	5029
88	5030
88	5031
88	5032
88	5033
88	5034
88	5035
88	5036
88	5037
88	5038
88	5039
88	5040
88	5041
88	5042
88	5043
88	5044
88	5045
88	5046
88	5047
88	5048
88	5049
88	5050
88	5051
88	5052
88	5053
88	5054
88	5055
88	5056
89	3021
89	3216
89	5057
90	3018
90	3072
90	3108
90	3111
90	3515
90	3723
90	3801
90	3946
90	4970
90	5046
90	5058
90	5059
90	5060
91	3022
91	3024
91	3047
91	3067
91	3281
91	3286
91	3821
91	3830
91	4681
91	5061
91	5062
91	5063
91	5064
91	5065
91	5066
92	3047
92	3364
92	5067
92	5068
92	5069
92	5070
92	5071
92	5072
92	5073
93	3024
93	3027
93	3028
93	3067
93	3359
93	3820
93	5074
93	5075
93	5076
93	5077
93	5078
93	5079
93	5080
94	3018
94	3021
94	3044
94	3072
94	3108
94	3124
94	3127
94	3153
94	3249
94	3260
94	3261
94	3264
94	3313
94	3358
94	3698
94	3707
94	3713
94	3719
94	3723
94	3724
94	3925
94	4459
94	4937
94	4987
94	5060
94	5081
94	5082
94	5083
94	5084
94	5085
94	5086
94	5087
94	5088
94	5089
94	5090
94	5091
94	5092
94	5093
94	5094
94	5095
94	5096
94	5097
94	5098
94	5099
94	5100
94	5101
94	5102
94	5103
94	5104
94	5105
94	5106
95	3024
95	3047
95	3051
95	3328
95	3539
95	3862
95	4924
95	5107
95	5108
95	5109
95	5110
95	5111
95	5112
95	5113
95	5114
95	5115
95	5116
96	3012
96	3021
96	3028
96	3080
96	3124
96	3187
96	3190
96	3197
96	3223
96	3254
96	3264
96	3278
96	3298
96	3317
96	3327
96	3328
96	3540
96	3577
96	3590
96	3613
96	3621
96	3640
96	3645
96	3844
96	4736
96	5117
96	5118
96	5119
96	5120
96	5121
96	5122
96	5123
96	5124
97	3106
97	3108
97	3110
97	3111
97	3114
97	3115
97	3121
97	3123
97	3126
97	3148
97	3154
97	3215
97	3229
97	3356
97	3403
97	3429
97	3440
97	3542
97	3544
97	3698
97	3757
97	3768
97	3798
97	3967
97	4431
97	4731
97	4943
97	5125
97	5126
97	5127
97	5128
97	5129
97	5130
97	5131
97	5132
97	5133
97	5134
97	5135
97	5136
98	3024
98	3520
98	5137
99	3024
99	3047
99	3065
99	3201
99	3340
99	3500
99	5138
99	5139
